,name,state,latitude,longitude
3982,Layton Neighborhood Market,UT,41.099882,-111.940477
3983,South Ogden Neighborhood Market,UT,41.1521,-111.9384
3984,Wylie Supercenter,TX,33.025001,-96.511518
3985,Overland Park Neighborhood Market,KS,38.96574,-94.668832
3986,Mckinney Supercenter,TX,33.156215,-96.682512
3987,Kissimmee Supercenter,FL,28.330027,-81.588346
3988,Delano Supercenter,CA,35.743983,-119.248053
3989,Amarillo Supercenter,TX,35.2123619,-101.9077642
3990,Lawrence Supercenter,KS,38.973408,-95.309766
3991,Tampa Supercenter,FL,28.022623,-82.506783
3992,San Antonio Neighborhood Market,TX,29.459765,-98.670902
3993,St Petersburg Supercenter,FL,27.736252,-82.682331
3994,Burke Store,VA,38.789177,-77.299815
3995,Tampa Neighborhood Market,FL,28.032076,-82.457679
3996,Columbia Store,MD,39.19579,-76.819837
3997,San Antonio Neighborhood Market,TX,29.5744773,-98.5658032
3998,Wyncote Store,PA,40.0822209,-75.168467
3999,Rifle Supercenter,CO,39.524841,-107.767944
4000,Galt Supercenter,CA,38.289653,-121.304762
4001,West Valley City Supercenter,UT,40.635717,-112.026519
4002,Bechtelsville Supercenter,PA,40.351079,-75.630465
4003,Clinton Supercenter,UT,41.137418,-112.060877
4004,Sandy Supercenter,UT,40.585335,-111.859477
4005,Bowling Green Supercenter,KY,36.986766,-86.484034
4006,Ithaca Supercenter,NY,42.427633,-76.513975
4007,North Huntingdon Supercenter,PA,40.316345,-79.686301
4008,Cicero Supercenter,NY,43.161056,-76.11748
4009,Northport Neighborhood Market,AL,33.239706,-87.573611
4010,Wharton Supercenter,TX,29.328572,-96.124534
4011,San Antonio Supercenter,TX,29.348167,-98.433521
4012,Roanoke Supercenter,TX,33.013832,-97.216987
4013,Kissimmee Supercenter,FL,28.142528,-81.448001
4014,Little Rock Supercenter,AR,34.809468,-92.485983
4015,Loganville Supercenter,GA,33.840982,-83.911143
4016,Chattanooga Supercenter,TN,35.008324,-85.205136
4017,Wake Forest Supercenter,NC,35.952496,-78.534967
4018,Chesapeake Supercenter,VA,36.721028,-76.309264
4019,Mesa Neighborhood Market,AZ,33.424031,-111.72059
4020,Tampa Neighborhood Market,FL,28.006403,-82.59856
4021,Rogers Supercenter,AR,36.278895,-94.151209
4022,Las Vegas Neighborhood Market,NV,36.194611,-115.226021
4023,Las Vegas Neighborhood Market,NV,36.24055,-115.224029
4024,Pineville Supercenter,MO,36.507892,-94.277772
4025,Pelham Supercenter,AL,33.340851,-86.791181
4026,Osprey Supercenter,FL,27.193124,-82.486076
4027,Hudson Supercenter,FL,28.3406,-82.69604
4028,Athens Neighborhood Market,GA,33.943652,-83.444484
4029,Saint Cloud Neighborhood Market,FL,28.222798,-81.293856
4030,Cleveland Supercenter,TN,35.125443,-84.868797
4031,Tuscaloosa Neighborhood Market,AL,33.169989,-87.482461
4032,Las Vegas Neighborhood Market,NV,36.014609,-115.1526
4033,Lindon Supercenter,UT,40.348491,-111.731799
4034,Pearl City Store,HI,21.397174,-157.974452
4035,Palatine Store,IL,42.137766,-88.017854
4036,Chicopee Supercenter,MA,42.172343,-72.573946
4037,Sequim Supercenter,WA,48.080129,-123.134232
4038,Poulsbo Supercenter,WA,47.757032,-122.662579
4039,Summerville Neighborhood Market,SC,33.012086,-80.239456
4040,Portage Supercenter,MI,42.194834,-85.599908
4041,Woodstock Supercenter,GA,34.112862,-84.584433
4042,Woodbridge Store,NJ,40.536097,-74.293494
4043,Greece Supercenter,NY,43.239688,-77.643554
4044,The Village Neighborhood Market,OK,35.565024,-97.547591
4045,Canton Supercenter,OH,40.8339887,-81.3291634
4046,Seagoville Supercenter,TX,32.649849,-96.533952
4047,Spring Supercenter,TX,30.077376,-95.512657
4048,Columbia Neighborhood Market,SC,33.943928,-81.169058
4049,Milford Store,CT,41.238029,-73.03147
4050,San Antonio Neighborhood Market,TX,29.416963,-98.679557
4051,Valley Stream Supercenter,NY,40.660941,-73.726722
4052,Raleigh Supercenter,NC,35.8009119,-78.5601586
4053,Barboursville Supercenter,WV,38.421895,-82.256481
4054,Louisville Neighborhood Market,KY,38.253729,-85.644231
4055,Gastonia Supercenter,NC,35.260797,-81.226489
4056,Gibsonton Supercenter,FL,27.847235,-82.354334
4057,Farmingdale Store,NY,40.726881,-73.420396
4058,West Palm Beach Supercenter,FL,26.693816,-80.109045
4059,Clermont Supercenter,FL,28.355155,-81.672532
4060,Mesa Neighborhood Market,AZ,33.38032,-111.772934
4061,Prescott Supercenter,AZ,34.565612,-112.486112
4062,North Las Vegas Neighborhood Market,NV,36.260369,-115.181684
4063,Chula Vista Store,CA,32.606887,-117.083014
4064,Gardner Supercenter,KS,38.80882,-94.893071
4065,Shawnee Neighborhood Market,KS,38.994557,-94.713426
4066,Oberlin Supercenter,OH,41.266577,-82.22378
4067,Mckinney Supercenter,TX,33.216703,-96.735578
4068,Fort Worth Supercenter,TX,32.774685,-97.292334
4069,Lake Saint Louis Supercenter,MO,38.772401,-90.786605
4070,Orlando Pharmacy,FL,28.4281168,-81.4140265
4071,Saginaw Supercenter,TX,32.882514,-97.386969
4072,Oklahoma City Neighborhood Market,OK,35.4214437,-97.5279161
4073,Columbia Neighborhood Market,SC,34.05649,-81.111633
4074,Austin Supercenter,TX,30.165078,-97.790515
4075,Beckley Supercenter,WV,37.754389,-81.222354
4076,Fort Myers Neighborhood Market,FL,26.555041,-81.906145
4077,Prairieville Neighborhood Market,LA,30.284709,-90.957223
4078,Oklahoma City Neighborhood Market,OK,35.332783,-97.51295
4079,Greensboro Supercenter,NC,36.002186,-79.799652
4080,Margate Supercenter,FL,26.237516,-80.203077
4081,Baton Rouge Neighborhood Market,LA,30.409498,-91.020659
4082,Ocala Supercenter,FL,29.05658,-82.276131
4083,Baton Rouge Neighborhood Market,LA,30.431024,-91.077884
4084,Phoenix Supercenter,AZ,33.4204018,-112.2231893
4085,Anthem Supercenter,AZ,33.869614,-112.154941
4086,Phoenix Supercenter,AZ,33.526877,-112.132538
4087,Aurora Supercenter,CO,39.761672,-104.774366
4088,Mesa Neighborhood Market,AZ,33.452481,-111.81464
4089,Brawley Supercenter,CA,32.962431,-115.545833
4090,Jenks Neighborhood Market,OK,36.003161,-95.978308
4091,Clovis Supercenter,CA,36.839765,-119.695785
4092,Pittsburgh Store,PA,40.488338,-79.888894
4093,San Diego Store,CA,32.829543,-117.164984
4094,Yuma Supercenter,AZ,32.681582,-114.64726
4095,Towson Store,MD,39.395207,-76.580363
4096,Fredericksburg Supercenter,VA,38.237074,-77.509207
4097,Cherry Hill Store,NJ,39.938592,-75.044627
4098,Dunkirk Store,MD,38.722503,-76.65699
4099,Mebane Supercenter,NC,36.066879,-79.273316
4100,Estero Supercenter,FL,26.450929,-81.816809
4101,Montgomery Supercenter,AL,32.370783,-86.268184
4102,Salt Lake City Supercenter,UT,40.669882,-111.863553
4103,Spring Neighborhood Market,TX,30.064353,-95.405982
4104,Broomfield Supercenter,CO,39.9259055,-105.1362376
4105,Mesa Neighborhood Market,AZ,33.363017,-111.654204
4106,Kenton Supercenter,OH,40.657293,-83.583847
4107,Batavia Supercenter,IL,41.8636679,-88.345774
4108,Blairsville Supercenter,PA,40.442519,-79.226641
4109,Shippensburg Supercenter,PA,40.062321,-77.497937
4110,Azle Supercenter,TX,32.904316,-97.546277
4111,Titusville Supercenter,PA,41.633346,-79.698841
4112,Stillwater Neighborhood Market,OK,36.145608,-97.049482
4113,Lovejoy Supercenter,GA,33.4425589,-84.3256768
4114,Omaha Supercenter,NE,41.214831,-96.114293
4115,Melbourne Neighborhood Market,FL,28.055291,-80.623237
4116,Melbourne Neighborhood Market,FL,28.1712898,-80.6739212
4117,Myrtle Beach Neighborhood Market,SC,33.673488,-78.905125
4118,Goodyear Supercenter,AZ,33.459558,-112.395288
4119,Salem Supercenter,OR,44.914065,-122.995675
4120,Chippewa Falls Supercenter,WI,44.883539,-91.421907
4121,Simpsonville Neighborhood Market,SC,34.722741,-82.293354
4122,Longmont Supercenter,CO,40.205184,-105.09877
4123,Evansville Neighborhood Market,IN,37.958324,-87.508809
4124,Eaton Supercenter,OH,39.767969,-84.633418
4125,Tawas City Supercenter,MI,44.27772,-83.504371
4126,Connellsville Supercenter,PA,40.0042345,-79.6076153
4127,Cayce Neighborhood Market,SC,33.977727,-81.073119
4128,Hanover Store,MA,42.147708,-70.84266
4129,Bethel Park Store,PA,40.33898,-80.023429
4130,Sumter Neighborhood Market,SC,33.938563,-80.369901
4131,Defiance Supercenter,OH,41.305318,-84.364403
4132,Bridgeton Store,NJ,39.466738,-75.208917
4133,Middlefield Supercenter,OH,41.458739,-81.085431
4134,Pasadena Supercenter,MD,39.126518,-76.586763
4135,Grand Haven Supercenter,MI,43.035562,-86.216632
4136,Waco Supercenter,TX,31.493496,-97.21428
4137,Marietta Supercenter,GA,33.945801,-84.521428
4138,Baxley Supercenter,GA,31.786216,-82.364662
4139,League City Supercenter,TX,29.470187,-95.0898
4140,Greensboro Neighborhood Market,NC,36.040217,-79.770824
4141,Naples Supercenter,FL,26.270825,-81.745551
4142,Dinuba Supercenter,CA,36.543418,-119.402385
4143,Albany Supercenter,OR,44.627025,-123.051328
4144,Winona Supercenter,MN,44.032852,-91.617418
4145,Dixon Supercenter,IL,41.827442,-89.471721
4146,Urbana Supercenter,IL,40.111637,-88.159385
4147,Indianapolis Neighborhood Market,IN,39.828107,-86.026029
4148,Rockford Supercenter,IL,42.3130126,-89.1136743
4149,Indianapolis Neighborhood Market,IN,39.7110384,-86.1191817
4150,Homewood Supercenter,IL,41.540572,-87.633528
4151,Canton Supercenter,OH,40.7940473,-81.4220487
4152,Clayton Supercenter,OH,39.856547,-84.334984
4153,Ionia Supercenter,MI,42.94295,-85.07852
4154,Lanoka Harbor Supercenter,NJ,39.85866,-74.179277
4155,Louisville Supercenter,KY,38.128945,-85.779878
4156,Louisville Supercenter,KY,38.199176,-85.667473
4157,Kissimmee Supercenter,FL,28.341551,-81.486378
4158,Arlington Supercenter,TX,32.750915,-97.095455
4159,Hernando Supercenter,MS,34.822373,-89.968726
4160,St. Peters Neighborhood Market,MO,38.778781,-90.580158
4161,Bainbridge Supercenter,GA,30.889931,-84.571098
4162,Las Vegas Neighborhood Market,NV,36.196501,-115.029009
4163,Chicago Supercenter,IL,41.911684,-87.742835
4164,Eagle Point Supercenter,OR,42.4691915,-122.8138922
4165,San Jacinto Supercenter,CA,33.767907,-116.95555
4166,St. Peters Neighborhood Market,MO,38.774005,-90.626038
4167,Fremont Store,CA,37.520242,-121.985626
4168,Surprise Supercenter,AZ,33.612439,-112.420708
4169,Albuquerque Supercenter,NM,35.02609,-106.710858
4170,New Richmond Supercenter,WI,45.099222,-92.54036
4171,Hot Springs Village Supercenter,AR,34.632394,-93.055836
4172,San Leandro Store,CA,37.688248,-122.131586
4173,San Jose Supercenter,CA,37.331034,-121.860387
4174,Saint Paul Store,MN,44.954886,-93.161045
4175,New Haven Supercenter,CT,41.320072,-72.876921
4176,Happy Valley Store,OR,45.450517,-122.575448
4177,New Berlin Supercenter,WI,43.0145098,-88.1041709
4178,Topeka Supercenter,KS,39.093858,-95.671781
4179,Addison Supercenter,IL,41.949795,-88.033948
4180,Mesa Supercenter,AZ,33.384526,-111.739644
4181,Ironwood Supercenter,MI,46.470308,-90.127186
4182,Erie Supercenter,PA,42.122991,-80.041162
4183,Indianapolis Supercenter,IN,39.699603,-86.085461
4184,Kearny Supercenter,NJ,40.7477247,-74.1374739
4185,Waynesburg Supercenter,PA,39.8939064,-80.126499
4186,Missouri City Supercenter,TX,29.536603,-95.516725
4187,Raynham Supercenter,MA,41.935116,-71.08582
4188,Cape Coral Neighborhood Market,FL,26.578921,-81.991899
4189,North East Supercenter,MD,39.610029,-75.951518
4190,Evansville Neighborhood Market,IN,38.002606,-87.575764
4191,Wilmington Store,DE,39.733863,-75.618399
4192,Cape Coral Neighborhood Market,FL,26.649591,-81.984658
4193,Portland Supercenter,TX,27.8943892,-97.3054748
4194,Delta Supercenter,CO,38.749201,-108.05413
4195,Vancouver Supercenter,WA,45.6695255,-122.5233909
4196,Vancouver Supercenter,WA,45.61835,-122.47981
4197,Palm Bay Supercenter,FL,27.996642,-80.641827
4198,Hartford Supercenter,WI,43.325168,-88.400548
4199,Thibodaux Neighborhood Market,LA,29.774315,-90.818157
4200,Morristown Neighborhood Market,TN,36.236942,-83.282483
4201,Grove City Supercenter,OH,39.87524,-83.042617
4202,Morristown Neighborhood Market,TN,36.206597,-83.316028
4203,Huntingdon Supercenter,PA,40.490717,-78.044292
4204,Mansfield Supercenter,OH,40.6917441,-82.5079544
4205,Saline Supercenter,MI,42.188782,-83.734855
4206,Jefferson City Supercenter,MO,38.54105,-92.118674
4207,Woodbury Supercenter,NJ,39.832615,-75.129193
4208,Pflugerville Supercenter,TX,30.453633,-97.607004
4209,Round Rock Supercenter,TX,30.533879,-97.611333
4210,Greenwood Supercenter,IN,39.602599,-86.162378
4211,Country Club Hills Supercenter,IL,41.583497,-87.716127
4212,Charlotte Supercenter,NC,35.329535,-80.945755
4213,Eatonton Supercenter,GA,33.295546,-83.388909
4214,Evergreen Park Supercenter,IL,41.7218,-87.6862
4215,Travelers Rest Supercenter,SC,34.960433,-82.430889
4216,Norfolk Supercenter,VA,36.912636,-76.25201
4217,Pembroke Supercenter,NC,34.670137,-79.183835
4218,San Antonio Neighborhood Market,TX,29.525407,-98.719493
4219,Albuquerque Supercenter,NM,35.1068343,-106.5485899
4220,Idaho Falls Supercenter,ID,43.492974,-112.05255
4221,Socorro Supercenter,NM,34.0649845,-106.8895603
4222,Evans Mills Supercenter,NY,44.040509,-75.844512
4223,Glenolden Store,PA,39.907201,-75.292055
4224,Hanover Supercenter,PA,39.760843,-76.962003
4225,Milford Supercenter,OH,39.159269,-84.280172
4226,Lowville Supercenter,NY,43.7736414,-75.478088
4227,Huntington Beach Neighborhood Market,CA,33.6555402,-117.9870451
4228,Rancho Santa Margarita Neighborhood Market,CA,33.640786,-117.601392
4229,Carson Neighborhood Market,CA,33.8483863,-118.2634793
4230,Downey Neighborhood Market,CA,33.928185,-118.147756
4231,Hawthorne Neighborhood Market,CA,33.900143,-118.362426
4232,Panorama City Neighborhood Market,CA,34.2344724,-118.4486726
4233,Woodland Neighborhood Market,CA,38.661335,-121.763685
4234,Vallejo Neighborhood Market,CA,38.126511,-122.254376
4235,Vacaville Neighborhood Market,CA,38.344678,-121.995845
4236,San Ramon Neighborhood Market,CA,37.729313,-121.929191
4237,Pleasanton Neighborhood Market,CA,37.689975,-121.876915
4238,Arlington Neighborhood Market,TX,32.768129,-97.095414
4239,Houston Supercenter,TX,29.7162189,-95.3129339
4240,Colleyville Neighborhood Market,TX,32.882306,-97.15712
4241,Hialeah Gardens Neighborhood Market,FL,25.881034,-80.352333
4242,Nashville Supercenter,TN,36.11089,-86.769361
4243,Riverview Neighborhood Market,FL,27.891813,-82.319775
4244,Chicago Supercenter,IL,41.9347406,-87.7429913
4245,Gulf Breeze Neighborhood Market,FL,30.3654145,-87.168541
4246,Farmers Branch Neighborhood Market,TX,32.923531,-96.880021
4247,Brooklyn Center Supercenter,MN,45.0563683,-93.3162617
4248,Gresham Neighborhood Market,OR,45.488794,-122.47217
4249,Monroe Supercenter,WA,47.865754,-121.972124
4250,Eureka Store,CA,40.780681,-124.190507
4251,Fresno Supercenter,CA,36.79259,-119.789216
4252,Clovis Neighborhood Market,CA,36.807126,-119.680832
4253,Tucson Supercenter,AZ,32.185694,-110.953398
4254,Fresno Neighborhood Market,CA,36.836316,-119.731113
4255,Visalia Neighborhood Market,CA,36.341376,-119.329685
4256,Oceanside Neighborhood Market,CA,33.200034,-117.374942
4257,San Diego Neighborhood Market,CA,32.705735,-117.144421
4258,Garden Grove Neighborhood Market,CA,33.800975,-117.94235
4259,Oxnard Neighborhood Market,CA,34.237006,-119.178825
4260,La Habra Supercenter,CA,33.916159,-117.934851
4261,Irvine Supercenter,CA,33.698789,-117.835671
4262,Anaheim Neighborhood Market,CA,33.819473,-117.908042
4263,Warrington Supercenter,PA,40.220279,-75.138469
4264,Chicago Neighborhood Market,IL,41.8505531,-87.6899892
4265,Orange Beach Neighborhood Market,AL,30.269264,-87.594308
4266,Chicago Neighborhood Market,IL,41.934104,-87.644651
4267,Plano Neighborhood Market,TX,33.03951,-96.731359
4268,Santa Maria Neighborhood Market,CA,34.9198793,-120.4191493
4269,Santa Maria Neighborhood Market,CA,34.948143,-120.4527076
4270,La Mirada Neighborhood Market,CA,33.918651,-118.013542
4271,Jurupa Valley Neighborhood Market,CA,33.974237,-117.4768763
4272,Tampa Neighborhood Market,FL,27.997309,-82.503047
4273,Camarillo Neighborhood Market,CA,34.217292,-119.074618
4274,South Milwaukee Supercenter,WI,42.9277293,-87.8627046
4275,Greendale Supercenter,WI,42.947878,-88.011026
4276,Clearwater Neighborhood Market,FL,27.959261,-82.748295
4277,West Milwaukee Supercenter,WI,43.018406,-87.965695
4278,Lucas Supercenter,TX,33.088533,-96.618387
4279,Homestead Supercenter,FL,25.49688,-80.411158
4280,Sachse Supercenter,TX,32.9915989,-96.5744519
4281,Albuquerque Neighborhood Market,NM,35.109522,-106.517784
4282,Denver Supercenter,CO,39.67762,-105.021464
4283,Lynnwood Neighborhood Market,WA,47.842328,-122.299477
4284,Elk Grove Neighborhood Market,CA,38.410207,-121.39202
4285,Irvine Supercenter,CA,33.6569282,-117.7417489
4286,La Mesa Neighborhood Market,CA,32.7751045,-117.0077239
4287,Burbank Supercenter,CA,34.188222,-118.32521
4288,Palmdale Neighborhood Market,CA,34.6141616,-118.2000966
4289,Upland Neighborhood Market,CA,34.108471,-117.62971
4290,Springfield Neighborhood Market,MO,37.189958,-93.260852
4291,Springfield Neighborhood Market,MO,37.137067,-93.343274
4292,Tyler Neighborhood Market,TX,32.326622,-95.316745
4293,Kerman Supercenter,CA,36.732679,-120.044129
4294,Milwaukee Neighborhood Market,WI,43.025452,-88.001714
4295,Lubbock Neighborhood Market,TX,33.504484,-101.868925
4296,Madison Supercenter,AL,34.751165,-86.773547
4297,Port St. Lucie Neighborhood Market,FL,27.252581,-80.375096
4298,Garden City Beach Supercenter,SC,33.588182,-79.011671
4299,Little Rock Supercenter,AR,34.748243,-92.410566
4300,Locust Grove Supercenter,GA,33.358138,-84.120553
4301,Mount Pleasant Neighborhood Market,WI,42.718293,-87.848618
4302,Laredo Supercenter,TX,27.610824,-99.462361
4303,Modesto Supercenter,CA,37.694458,-120.99185
4304,Cross Roads Supercenter,TX,33.228007,-96.984024
4305,Abilene Neighborhood Market,TX,32.473542,-99.738532
4306,Huntsville Neighborhood Market,AL,34.647258,-86.541605
4307,Alamogordo Neighborhood Market,NM,32.916186,-105.930871
4308,Tucson Neighborhood Market,AZ,32.265554,-110.958581
4309,Harvey Neighborhood Market,LA,29.861688,-90.045013
4310,Locust Grove Supercenter,VA,38.371732,-77.767965
4311,Newburgh Supercenter,IN,37.978619,-87.407594
4312,Bradenton Supercenter,FL,27.436805,-82.457053
4313,Johnson City Supercenter,NY,42.115453,-75.946979
4314,Kingsport Neighborhood Market,TN,36.562992,-82.5678626
4315,Grovetown Supercenter,GA,33.481819,-82.195931
4316,Springdale Neighborhood Market,AR,36.164109,-94.091657
4317,Mobile Neighborhood Market,AL,30.669712,-88.105083
4318,Fayetteville Neighborhood Market,AR,36.076341,-94.210117
4319,Orlando Neighborhood Market,FL,28.511222,-81.258634
4320,Theodore Neighborhood Market,AL,30.563659,-88.213981
4321,Garner Supercenter,NC,35.608001,-78.555405
4322,Madison Pickup only,AL,34.756417,-86.730166
4323,Lake Wylie Supercenter,SC,35.121701,-81.085064
4324,Locust Supercenter,NC,35.25656,-80.456989
4325,Salinas Supercenter,CA,36.705873,-121.668832
4326,Grimes Supercenter,IA,41.685697,-93.771302
4327,Garfield Supercenter,NJ,40.866688,-74.100931
4328,Williamsburg Neighborhood Market,VA,37.275572,-76.751268
4329,Norfolk Neighborhood Market,VA,36.918347,-76.22817
4330,Tampa Neighborhood Market,FL,27.94564,-82.476191
4331,Canton Supercenter,MI,42.268866,-83.488859
4332,Greenacres Neighborhood Market,FL,26.621377,-80.147642
4333,South Jordan Supercenter,UT,40.563103,-111.9752
4334,Fishers Neighborhood Market,IN,39.981027,-86.001577
4335,Morgan Hill Supercenter,CA,37.149211,-121.655172
4336,Lake Worth Neighborhood Market,FL,26.587507,-80.148482
4337,Fort Worth Supercenter,TX,32.967481,-97.411356
4338,Dothan Neighborhood Market,AL,31.231526,-85.450493
4339,Tempe Supercenter,AZ,33.39392,-111.92791
4340,Pensacola Neighborhood Market,FL,30.531472,-87.232322
4341,Alexandria Supercenter,VA,38.780009,-77.076589
